"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","police_q5_1c","clergy_q5_1c","principal_q5_1c","note_q5_1_d","official_q5_1d","judge_q5_1d","doctor_q5_1d","teacher_q5_1d","police_q5_1d","clergy_q5_1d","principal_q5_1d","note_q5_1_e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","principal_q5_1e","note_q5_1_f","official_q5_1f","judge_q5_1f","doctor_q5_1f","teacher_q5_1f","police_q5_1f","clergy_q5_1f","principal_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"62","Oct 18, 2016 7:28:28 PM","Oct 18, 2016 10:37:24 AM","Oct 18, 2016 12:32:35 PM",22,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 10:49:00 AM",NA,NA,NA,NA,NA,NA,1,2,NA,52,1,NA,1,NA,"7",NA,6,2,NA,2,NA,"1 34",NA,NA,1,NA,NA,"2 7",NA,NA,NA,NA,5,1,5,0.518833967911925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 6 8",NA,NA,NA,NA,NA,NA,NA,NA,0.214581782697114,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.241151833603845,2,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833863746299337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:bc4af01c-63f7-49ff-8e9f-d884cc41dbbc",1610170740,"uuid:bc4af01c-63f7-49ff-8e9f-d884cc41dbbc",NA
"63","Oct 18, 2016 7:29:07 PM","Oct 18, 2016 10:34:01 AM","Oct 18, 2016 12:11:09 PM",16,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 10:34:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,20,2,NA,2,NA,"11",NA,3,1,NA,30,NA,"2",NA,NA,1,NA,NA,"5 1 4 7",NA,NA,NA,NA,4,6,1,0.836090956269084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,NA,NA,NA,NA,NA,NA,0.879134879711904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,NA,1,0.562393888610427,NA,2,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199591053204069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,"6",NA,"Was not told anything about the movies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:fb4024a7-6b36-4f7b-9589-fe47b4eb4e15",1610170740,"uuid:fb4024a7-6b36-4f7b-9589-fe47b4eb4e15",NA
"64","Oct 18, 2016 7:29:32 PM","Oct 18, 2016 1:24:11 PM","Oct 18, 2016 2:28:03 PM",16,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 1:24:00 PM",NA,NA,NA,NA,NA,NA,2,2,NA,23,2,NA,2,NA,"11",NA,2,4,NA,30,NA,"2",NA,NA,1,NA,NA,"5 1 3",NA,NA,NA,NA,5,2,1,0.266537698692023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 5 6",NA,NA,NA,NA,NA,NA,NA,NA,0.0691633029933993,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.601628042737038,NA,2,NA,NA,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240063247603853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:30fb0480-6682-44a5-a7c7-52e39b573129",1610170740,"uuid:30fb0480-6682-44a5-a7c7-52e39b573129",NA
"65","Oct 18, 2016 7:30:33 PM","Oct 18, 2016 10:28:18 AM","Oct 18, 2016 12:47:56 PM",19,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 11:20:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,20,2,NA,1,NA,"11",NA,6,4,NA,2,NA,"37",NA,NA,1,NA,NA,"1",NA,NA,NA,NA,4,5,4,0.378423088984465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 6",NA,NA,NA,NA,NA,NA,NA,NA,0.533910055895986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.159076626264835,2,NA,NA,NA,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470993273780767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:e32c5c65-c903-4775-8007-c7618e93f30b",1610170740,"uuid:e32c5c65-c903-4775-8007-c7618e93f30b",NA
"66","Oct 18, 2016 7:30:54 PM","Oct 18, 2016 10:33:06 AM","Oct 18, 2016 2:09:39 PM",30,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 10:33:00 AM",NA,NA,NA,NA,NA,NA,2,1,NA,30,2,NA,1,NA,"11",NA,7,2,NA,2,NA,"29",NA,NA,1,NA,NA,"1 3 4",NA,NA,NA,NA,5,6,4,0.598289245873579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 8",NA,NA,NA,NA,NA,NA,NA,NA,0.266535803200954,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.662792025735547,NA,2,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28589393792097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:93084c65-53dd-4b4e-b1fd-4de765121162",1610170740,"uuid:93084c65-53dd-4b4e-b1fd-4de765121162",NA
"67","Oct 18, 2016 7:31:11 PM","Oct 18, 2016 1:13:37 PM","Oct 18, 2016 2:41:22 PM",21,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 1:21:00 PM",NA,NA,NA,NA,NA,NA,2,2,NA,20,2,NA,2,NA,"11",NA,3,4,NA,2,NA,"37",NA,NA,1,NA,NA,"1 3",NA,NA,NA,NA,5,6,1,0.271253751698223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 6",NA,NA,NA,NA,NA,NA,NA,NA,0.755008033171204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,NA,NA,2,NA,1,0.443788491817916,NA,2,NA,NA,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268803741493905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:8e0aab24-f144-466f-a739-df569dca70e7",1610170740,"uuid:8e0aab24-f144-466f-a739-df569dca70e7",NA
"68","Oct 18, 2016 7:31:18 PM","Oct 18, 2016 12:41:23 PM","Oct 18, 2016 2:00:48 PM",30,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 12:41:00 PM",NA,NA,NA,NA,NA,NA,2,1,NA,25,2,NA,1,NA,"2",NA,6,2,NA,2,NA,"37",NA,NA,1,NA,NA,"5 1 2 3 4 7",NA,NA,NA,NA,4,2,1,0.504766726942743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 5 6",NA,NA,NA,NA,NA,NA,NA,NA,0.255795328623901,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.361448782438911,NA,2,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275576815201801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:bfee1a8e-ae1c-4e75-b2e8-c82611ffc3c6",1610170740,"uuid:bfee1a8e-ae1c-4e75-b2e8-c82611ffc3c6",NA
"69","Oct 18, 2016 7:31:32 PM","Oct 18, 2016 9:48:57 AM","Oct 18, 2016 12:26:46 PM",17,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 9:49:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,32,1,NA,1,NA,"11",NA,19,NA,2,2,NA,"1 2 17",NA,NA,16,NA,NA,"5 4 7",NA,NA,NA,NA,5,6,5,0.409002195695557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 6",NA,NA,NA,NA,NA,NA,NA,NA,0.200011454824219,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.0409131836242118,2,NA,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609052812971384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,"6",NA,"He doesn't know and dint ask at the movies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c",1610170740,"uuid:ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c",NA
"70","Oct 18, 2016 7:31:45 PM","Oct 18, 2016 2:14:19 PM","Oct 18, 2016 3:28:37 PM",30,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 2:14:00 PM",NA,NA,NA,NA,NA,NA,2,1,NA,20,2,NA,1,NA,"2",NA,7,2,NA,30,NA,"2 29",NA,NA,1,NA,NA,"5 1 2 4",NA,NA,NA,NA,4,4,1,0.924941884253718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 5 6",NA,NA,NA,NA,NA,NA,NA,NA,0.919430635977731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,0.989627060103822,NA,NA,2,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71592616335739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,NA,NA,NA,"6",NA,"Its only the husband who went and he didn't tell her anything about the movie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:5bd63f44-12a2-4365-9c2c-7eb5584b3fb4",1610170740,"uuid:5bd63f44-12a2-4365-9c2c-7eb5584b3fb4",NA
"71","Oct 18, 2016 7:32:05 PM","Oct 18, 2016 11:06:17 AM","Oct 18, 2016 12:27:16 PM",17,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 11:12:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,36,1,NA,1,NA,"11",NA,11,NA,2,26,NA,"2",NA,NA,16,NA,NA,"5 1",NA,NA,NA,NA,5,1,5,0.145999789579682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 7",NA,NA,NA,NA,NA,NA,NA,NA,0.138101772683909,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.15352295599773,2,NA,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821633128634673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:a46b4913-9738-4c89-a31a-593c370ed410",1610170740,"uuid:a46b4913-9738-4c89-a31a-593c370ed410",NA
"72","Oct 18, 2016 7:32:21 PM","Oct 18, 2016 10:26:58 AM","Oct 18, 2016 12:15:38 PM",19,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 10:36:00 AM",NA,NA,NA,NA,NA,NA,1,2,NA,49,1,NA,1,NA,"11",NA,2,1,NA,2,NA,"37",NA,NA,1,NA,NA,"8",NA,NA,NA,NA,5,6,1,0.581401152629425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 6 8",NA,NA,NA,NA,NA,NA,NA,NA,0.288494437603447,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.190056194440447,2,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794572826518483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,"6",NA,"He didn't ask about the content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:5ba3b6a7-dfee-446d-afec-2cd49e11dc84",1610170740,"uuid:5ba3b6a7-dfee-446d-afec-2cd49e11dc84",NA
"73","Oct 18, 2016 7:33:34 PM","Oct 18, 2016 9:38:33 AM","Oct 18, 2016 11:41:33 AM",32,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 9:45:00 AM",NA,NA,NA,NA,NA,NA,2,1,NA,31,2,NA,2,NA,"2",NA,2,4,NA,27,NA,"2 30",NA,NA,1,NA,NA,"5 4",NA,NA,NA,NA,5,6,3,0.141591922226825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 6",NA,NA,NA,NA,NA,NA,NA,NA,0.879983299493477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,1,1,NA,0.978520430773526,NA,NA,2,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401246278652154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:7906e141-16eb-43aa-a8b3-44ac3b8c6457",1610170740,"uuid:7906e141-16eb-43aa-a8b3-44ac3b8c6457",NA
"74","Oct 18, 2016 7:34:06 PM","Oct 18, 2016 9:50:49 AM","Oct 18, 2016 11:24:07 AM",31,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 9:51:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,22,2,NA,1,NA,"11",NA,5,2,NA,30,NA,"2",NA,NA,1,NA,NA,"3 4",NA,NA,NA,NA,4,1,2,0.983920084158814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 5 6",NA,NA,NA,NA,NA,NA,NA,NA,0.0173399212039309,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.390006406010685,NA,2,NA,NA,2,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399924190080242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:51843bb2-59de-4abe-a988-91e6d10cd028",1610170740,"uuid:51843bb2-59de-4abe-a988-91e6d10cd028",NA
"75","Oct 18, 2016 7:34:29 PM","Oct 18, 2016 9:43:34 AM","Oct 18, 2016 7:31:21 PM",9,NA,NA,NA,NA,1,NA,NA,NA,"Oct 18, 2016 11:27:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,55,1,NA,1,NA,"1 3 5",NA,2,2,NA,2,NA,"26 27 29",NA,NA,1,NA,NA,"4 7",NA,NA,NA,NA,5,6,5,0.619236973858464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 8",NA,NA,NA,NA,NA,NA,NA,NA,0.442386445074774,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.925622187720443,NA,NA,2,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733607514584945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:df79d63b-0aa3-4c61-a3b9-1efb008e85a7",1610170740,"uuid:df79d63b-0aa3-4c61-a3b9-1efb008e85a7",NA
