"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","qualities_son_q15_2_3","move_son_q15_3","qualities_daughter_q15_2_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","instanceID","formdef_version","KEY","tc_id"
"66","Oct 18, 2016 7:30:54 PM","Oct 18, 2016 10:33:06 AM","Oct 18, 2016 2:09:39 PM",30,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:33:00 AM",40432361,40432361,4,1,"2016-Oct-18 10:35:22",2,1,30,2,NA,1,NA,NA,5,4,0,4,NA,4,"11",NA,3,2,1,2,7,2,NA,2,NA,"29",NA,NA,21,NA,"Munyankole",2,NA,"2016-Oct-18 10:43:33",1,NA,"1 9 11 8",NA,"1 3 4",NA,"2016-Oct-18 10:51:33",5,3,3,6,4,"2016-Oct-18 10:53:18",3,2,NA,1,1,0.598289245873579,NA,NA,3,1,NA,NA,"2016-Oct-18 10:33:07",1,"3 4 8",NA,"2016-Oct-18 11:03:45",NA,1,2,1,2,"2016-Oct-18 11:05:22",NA,NA,"media\AA_93084c65-53dd-4b4e-b1fd-4de765121162_note8_1.3gpp",NA,0.266535803200954,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.662792025735547,NA,2,NA,NA,1,NA,NA,1,1,1,NA,"2016-Oct-18 11:15:55",NA,0.0882232924591976,2,NA,0.773161415094475,NA,2,1,"2016-Oct-18 11:18:42",0.28589393792097,NA,"2016-Oct-18 11:22:45",3,2,"2016-Oct-18 11:25:07","2016-Oct-18 11:40:58",5,NA,2,1,"2016-Oct-18 11:42:21",2,1,0.162188454307306,"2016-Oct-18 11:44:32",0.760492224392416,NA,NA,NA,4,1,"2016-Oct-18 11:48:54",NA,NA,3,3,"2 3",NA,NA,NA,1,1,NA,2,NA,NA,3,NA,NA,2,7,NA,7,NA,5,NA,3,NA,"2016-Oct-18 12:01:37",NA,1,2,1,2,2,3,1,2,2,"2016-Oct-18 12:02:48",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:03:47",1,2,NA,NA,NA,1,NA,3,NA,NA,"uuid:93084c65-53dd-4b4e-b1fd-4de765121162",1610170740,"uuid:93084c65-53dd-4b4e-b1fd-4de765121162",100
"67","Oct 18, 2016 7:31:11 PM","Oct 18, 2016 1:13:37 PM","Oct 18, 2016 2:41:22 PM",21,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:21:00 PM",40432371,40432371,4,1,"2016-Oct-18 13:24:51",2,2,20,2,NA,2,NA,NA,5,3,1,3,NA,3,"11",NA,3,2,1,2,3,4,NA,2,NA,"37",NA,NA,1,NA,"Muganda",2,NA,"2016-Oct-18 13:31:04",1,NA,"1 10 11 8",NA,"1 3",NA,"2016-Oct-18 13:36:26",5,NA,NA,6,1,"2016-Oct-18 13:38:53",2,2,NA,1,2,0.271253751698223,1,1,NA,NA,NA,NA,"2016-Oct-18 13:13:37",1,"2 4 6",NA,"2016-Oct-18 13:46:13",NA,2,2,1,1,"2016-Oct-18 13:48:02",NA,NA,"media\AA_8e0aab24-f144-466f-a739-df569dca70e7_note8_1.3gpp",NA,0.755008033171204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,NA,NA,2,NA,1,0.443788491817916,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-18 13:56:03",NA,0.277929524232218,2,NA,0.217085474246728,1,NA,2,"2016-Oct-18 14:00:33",0.268803741493905,NA,"2016-Oct-18 14:03:59",3,2,"2016-Oct-18 14:06:22","2016-Oct-18 14:18:36",2,NA,1,4,"2016-Oct-18 14:19:24",2,2,0.171449954772828,"2016-Oct-18 14:21:28",0.250469306423049,NA,1,1,NA,NA,"2016-Oct-18 14:23:42",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,3,NA,NA,1,5,NA,2,NA,6,NA,2,NA,"2016-Oct-18 14:26:50",NA,1,2,2,NA,NA,NA,2,2,2,"2016-Oct-18 14:27:16",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 14:28:18",2,NA,NA,NA,NA,2,NA,3,NA,NA,"uuid:8e0aab24-f144-466f-a739-df569dca70e7",1610170740,"uuid:8e0aab24-f144-466f-a739-df569dca70e7",100
"68","Oct 18, 2016 7:31:18 PM","Oct 18, 2016 12:41:23 PM","Oct 18, 2016 2:00:48 PM",30,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:41:00 PM",40432301,40432301,4,1,"2016-Oct-18 12:43:17",2,1,25,2,NA,1,NA,NA,5,3,1,3,NA,2,"2",NA,3,2,1,2,6,2,NA,2,NA,"37",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-18 12:49:28",1,NA,"1 9 11 6",NA,"5 1 2 3 4 7",NA,"2016-Oct-18 12:53:07",4,3,3,2,1,"2016-Oct-18 12:56:01",2,1,NA,2,2,0.504766726942743,NA,NA,1,1,NA,NA,"2016-Oct-18 12:41:24",1,"4 5 6",NA,"2016-Oct-18 13:04:29",NA,1,2,1,1,"2016-Oct-18 13:05:35",NA,NA,"media\AA_bfee1a8e-ae1c-4e75-b2e8-c82611ffc3c6_note8_1.3gpp",NA,0.255795328623901,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.361448782438911,NA,2,NA,NA,1,NA,NA,1,2,1,NA,"2016-Oct-18 13:12:35",NA,0.133043895169777,2,NA,0.966202097232892,NA,1,1,"2016-Oct-18 13:13:59",0.275576815201801,NA,"2016-Oct-18 13:17:54",3,1,"2016-Oct-18 13:20:05","2016-Oct-18 13:32:08",5,NA,3,1,"2016-Oct-18 13:32:39",2,2,0.658379638039428,"2016-Oct-18 13:34:37",0.471392914919188,NA,3,1,NA,NA,"2016-Oct-18 13:37:59",NA,NA,1,1,"4",NA,NA,NA,1,1,NA,2,NA,NA,2,NA,NA,3,5,NA,2,NA,1,NA,3,NA,"2016-Oct-18 13:48:17",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 13:48:37",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 13:49:41",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:bfee1a8e-ae1c-4e75-b2e8-c82611ffc3c6",1610170740,"uuid:bfee1a8e-ae1c-4e75-b2e8-c82611ffc3c6",100
"69","Oct 18, 2016 7:31:32 PM","Oct 18, 2016 9:48:57 AM","Oct 18, 2016 12:26:46 PM",17,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 9:49:00 AM",41024381,41024381,4,1,"2016-Oct-18 09:51:38",1,1,32,1,NA,1,NA,NA,5,3,0,4,NA,4,"11",NA,1,2,1,2,19,NA,2,2,NA,"1 2 17",NA,NA,17,NA,"Mukhonjo",1,NA,"2016-Oct-18 09:57:46",16,NA,"1 11 6 8",NA,"5 4 7",NA,"2016-Oct-18 10:02:21",5,NA,NA,6,5,"2016-Oct-18 10:04:07",3,1,NA,2,2,0.409002195695557,NA,NA,3,3,NA,NA,"2016-Oct-18 09:48:58",1,"1 4 6",NA,"2016-Oct-18 10:10:04",NA,2,2,2,1,"2016-Oct-18 10:11:10",NA,NA,"media\AA_ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c_note8_1.3gpp",NA,0.200011454824219,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.0409131836242118,2,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Oct-18 10:15:44",NA,0.997450454485774,NA,2,0.930034416986318,NA,2,2,"2016-Oct-18 10:17:08",0.609052812971384,NA,"2016-Oct-18 10:20:35",2,2,"2016-Oct-18 10:22:09","2016-Oct-18 10:29:59",8,NA,1,1,"2016-Oct-18 10:30:40",2,2,0.605509907844169,"2016-Oct-18 10:32:25",0.00544914364531213,NA,4,2,NA,NA,"2016-Oct-18 10:34:40",NA,NA,2,0,NA,NA,NA,NA,2,NA,1,1,NA,NA,3,NA,NA,2,5,NA,7,NA,5,NA,3,NA,"2016-Oct-18 10:39:36",NA,1,1,1,2,2,3,1,2,2,"2016-Oct-18 10:40:13",7,4,"media\AA_ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"He doesn't know and dint ask at the movies",NA,"2016-Oct-18 10:42:01",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c",1610170740,"uuid:ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c",74
"70","Oct 18, 2016 7:31:45 PM","Oct 18, 2016 2:14:19 PM","Oct 18, 2016 3:28:37 PM",30,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 2:14:00 PM",40432291,40432291,4,1,"2016-Oct-18 14:15:53",2,1,20,2,NA,1,NA,NA,3,1,1,1,NA,1,"2",NA,2,2,1,2,7,2,NA,30,NA,"2 29",NA,NA,21,NA,"Munyankole",5,NA,"2016-Oct-18 14:22:57",1,NA,"9 11 6 8",NA,"5 1 2 4",NA,"2016-Oct-18 14:25:48",4,2,3,4,1,"2016-Oct-18 14:28:18",3,1,NA,2,2,0.924941884253718,NA,NA,NA,NA,3,1,"2016-Oct-18 14:14:20",1,"4 5 6",NA,"2016-Oct-18 14:33:37",NA,2,2,1,2,"2016-Oct-18 14:34:55",NA,NA,"media\AA_5bd63f44-12a2-4365-9c2c-7eb5584b3fb4_note8_1.3gpp",NA,0.919430635977731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,0.989627060103822,NA,NA,2,NA,1,1,NA,NA,1,1,NA,"2016-Oct-18 14:41:48",NA,0.61486101776867,NA,2,0.887466545538757,NA,1,1,"2016-Oct-18 14:43:11",0.71592616335739,NA,"2016-Oct-18 14:47:39",3,2,"2016-Oct-18 14:49:16","2016-Oct-18 14:59:21",5,NA,3,1,"2016-Oct-18 15:00:08",1,NA,0.84731472511185,"2016-Oct-18 15:01:58",0.087923987881019,NA,4,1,NA,NA,"2016-Oct-18 15:05:07",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,3,5,NA,2,NA,1,NA,3,NA,"2016-Oct-18 15:12:18",NA,1,2,2,NA,NA,NA,1,2,1,"2016-Oct-18 15:13:31",7,3,"media\AA_5bd63f44-12a2-4365-9c2c-7eb5584b3fb4_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Its only the husband who went and he didn't tell her anything about the movie",NA,"2016-Oct-18 15:18:18",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:5bd63f44-12a2-4365-9c2c-7eb5584b3fb4",1610170740,"uuid:5bd63f44-12a2-4365-9c2c-7eb5584b3fb4",100
"71","Oct 18, 2016 7:32:05 PM","Oct 18, 2016 11:06:17 AM","Oct 18, 2016 12:27:16 PM",17,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 11:12:00 AM",41024171,41024171,4,1,"2016-Oct-18 11:15:55",1,1,36,1,NA,1,NA,NA,7,4,0,6,NA,8,"11",NA,1,2,1,1,11,NA,2,26,NA,"2",NA,NA,14,NA,"Mufumbira",2,NA,"2016-Oct-18 11:20:02",16,NA,"6 8",NA,"5 1",NA,"2016-Oct-18 11:23:34",5,NA,NA,1,5,"2016-Oct-18 11:24:33",2,2,NA,2,2,0.145999789579682,1,1,NA,NA,NA,NA,"2016-Oct-18 11:06:18",1,"3 4 7",NA,"2016-Oct-18 11:29:24",NA,1,2,1,2,"2016-Oct-18 11:30:11",NA,NA,"media\AA_a46b4913-9738-4c89-a31a-593c370ed410_note8_1.3gpp",NA,0.138101772683909,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.15352295599773,2,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Oct-18 11:35:52",NA,0.908983759051922,NA,1,0.10530287972627,2,NA,1,"2016-Oct-18 11:37:24",0.821633128634673,NA,"2016-Oct-18 11:40:15",3,2,"2016-Oct-18 11:42:14","2016-Oct-18 11:50:02",2,NA,4,1,"2016-Oct-18 11:50:24",2,1,0.0845161576621162,"2016-Oct-18 11:54:25",0.215908503176165,NA,2,1,NA,NA,"2016-Oct-18 11:55:47",NA,NA,10,2,"2",NA,NA,NA,1,1,NA,2,NA,NA,1,NA,NA,4,5,NA,7,NA,5,NA,2,NA,"2016-Oct-18 12:00:04",NA,1,2,1,1,3,3,1,1,2,"2016-Oct-18 12:01:38",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:02:19",2,NA,NA,NA,NA,1,NA,4,NA,NA,"uuid:a46b4913-9738-4c89-a31a-593c370ed410",1610170740,"uuid:a46b4913-9738-4c89-a31a-593c370ed410",74
"72","Oct 18, 2016 7:32:21 PM","Oct 18, 2016 10:26:58 AM","Oct 18, 2016 12:15:38 PM",19,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:36:00 AM",40432091,40432091,4,1,"2016-Oct-18 10:37:12",1,2,49,1,NA,1,NA,NA,5,3,0,4,NA,4,"11",NA,3,1,1,2,2,1,NA,2,NA,"37",NA,NA,1,NA,"Muganda",5,NA,"2016-Oct-18 10:47:38",1,NA,"1 3 5 8",NA,"8",NA,"2016-Oct-18 10:52:31",5,3,3,6,1,"2016-Oct-18 10:56:07",1,1,NA,1,1,0.581401152629425,NA,NA,3,1,NA,NA,"2016-Oct-18 10:26:59",1,"3 6 8",NA,"2016-Oct-18 11:06:13",NA,1,2,1,1,"2016-Oct-18 11:08:45",NA,NA,"media\AA_5ba3b6a7-dfee-446d-afec-2cd49e11dc84_note8_1.3gpp",NA,0.288494437603447,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.190056194440447,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-18 11:21:47",NA,0.4201635086434,1,NA,0.175517769794314,1,NA,1,"2016-Oct-18 11:24:49",0.794572826518483,NA,"2016-Oct-18 11:32:11",2,2,"2016-Oct-18 11:36:05","2016-Oct-18 11:53:32",2,NA,3,1,"2016-Oct-18 11:54:51",1,NA,0.384679013960187,"2016-Oct-18 11:58:33",0.450372041861053,NA,4,1,NA,NA,"2016-Oct-18 12:02:04",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,3,1,NA,2,NA,6,NA,3,NA,"2016-Oct-18 12:07:02",NA,1,2,1,2,6,3,1,2,2,"2016-Oct-18 12:08:10",7,1,"media\AA_5ba3b6a7-dfee-446d-afec-2cd49e11dc84_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"He didn't ask about the content",NA,"2016-Oct-18 12:10:19",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:5ba3b6a7-dfee-446d-afec-2cd49e11dc84",1610170740,"uuid:5ba3b6a7-dfee-446d-afec-2cd49e11dc84",100
"73","Oct 18, 2016 7:33:34 PM","Oct 18, 2016 9:38:33 AM","Oct 18, 2016 11:41:33 AM",32,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 9:45:00 AM",41024331,41024331,4,1,"2016-Oct-18 09:50:38",2,1,31,2,NA,2,NA,NA,8,2,1,6,NA,4,"2",NA,2,1,1,2,2,4,NA,27,NA,"2 30",NA,NA,18,NA,"Mukiga",3,NA,"2016-Oct-18 10:01:57",1,NA,"9 11",NA,"5 4",NA,"2016-Oct-18 10:09:44",5,3,NA,6,3,"2016-Oct-18 10:14:36",1,3,NA,2,2,0.141591922226825,1,1,NA,NA,NA,NA,"2016-Oct-18 09:38:34",0,"3 4 6",NA,"2016-Oct-18 10:25:07",NA,1,2,2,1,"2016-Oct-18 10:27:04",NA,NA,"media\AA_7906e141-16eb-43aa-a8b3-44ac3b8c6457_note8_1.3gpp",NA,0.879983299493477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,1,1,NA,0.978520430773526,NA,NA,2,NA,2,2,NA,NA,1,2,NA,"2016-Oct-18 10:39:21",NA,0.114808390080579,1,NA,0.404823724570482,1,NA,1,"2016-Oct-18 10:42:18",0.401246278652154,NA,"2016-Oct-18 10:50:10",1,2,"2016-Oct-18 10:52:01","2016-Oct-18 11:09:03",9,NA,2,1,"2016-Oct-18 11:09:36",1,NA,0.107890980471356,"2016-Oct-18 11:12:06",0.0581741582892188,NA,4,1,NA,NA,"2016-Oct-18 11:14:24",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,4,3,NA,2,NA,6,NA,3,NA,"2016-Oct-18 11:17:37",NA,1,2,1,2,4,3,1,2,2,"2016-Oct-18 11:18:09",7,3,"media\AA_7906e141-16eb-43aa-a8b3-44ac3b8c6457_note_sec19.3gpp",NA,NA,NA,NA,5,NA,NA,NA,"2016-Oct-18 11:19:58",1,2,NA,NA,NA,1,NA,2,NA,NA,"uuid:7906e141-16eb-43aa-a8b3-44ac3b8c6457",1610170740,"uuid:7906e141-16eb-43aa-a8b3-44ac3b8c6457",74
"74","Oct 18, 2016 7:34:06 PM","Oct 18, 2016 9:50:49 AM","Oct 18, 2016 11:24:07 AM",31,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 9:51:00 AM",41024231,41024231,4,1,"2016-Oct-18 09:54:02",2,2,22,2,NA,1,NA,NA,4,2,1,2,NA,2,"11",NA,1,2,2,2,5,2,NA,30,NA,"2",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 10:01:28",1,NA,"9 10 11 6",NA,"3 4",NA,"2016-Oct-18 10:05:57",4,NA,NA,1,2,"2016-Oct-18 10:08:26",2,1,NA,3,2,0.983920084158814,NA,NA,NA,NA,3,1,"2016-Oct-18 09:50:50",1,"4 5 6",NA,"2016-Oct-18 10:18:06",NA,1,2,1,1,"2016-Oct-18 10:20:40",NA,NA,"media\AA_51843bb2-59de-4abe-a988-91e6d10cd028_note8_1.3gpp",NA,0.0173399212039309,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.390006406010685,NA,2,NA,NA,2,NA,NA,2,1,2,NA,"2016-Oct-18 10:28:19",NA,0.911935259161465,NA,2,0.331336581468499,1,NA,2,"2016-Oct-18 10:30:14",0.399924190080242,NA,"2016-Oct-18 10:36:55",3,1,"2016-Oct-18 10:39:49","2016-Oct-18 10:50:08",4,NA,1,2,"2016-Oct-18 10:50:58",2,1,0.058598629957352,"2016-Oct-18 10:53:09",0.710097889774521,NA,NA,NA,4,1,"2016-Oct-18 10:56:52",NA,NA,2,1,"4",NA,NA,NA,2,NA,1,1,NA,NA,1,NA,NA,4,3,NA,7,NA,5,NA,2,NA,"2016-Oct-18 11:03:37",NA,1,1,2,NA,NA,NA,1,2,1,"2016-Oct-18 11:04:03",6,4,"media\AA_51843bb2-59de-4abe-a988-91e6d10cd028_note_sec19.3gpp",NA,"4",NA,NA,NA,NA,NA,NA,"2016-Oct-18 11:05:20",2,NA,NA,NA,NA,1,NA,4,NA,NA,"uuid:51843bb2-59de-4abe-a988-91e6d10cd028",1610170740,"uuid:51843bb2-59de-4abe-a988-91e6d10cd028",74
"75","Oct 18, 2016 7:34:29 PM","Oct 18, 2016 9:43:34 AM","Oct 18, 2016 7:31:21 PM",9,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 11:27:00 AM",41024191,41024191,4,1,"2016-Oct-18 11:31:02",1,1,55,1,NA,1,NA,NA,10,6,0,9,NA,10,"1 3 5",NA,1,1,1,2,2,2,NA,2,NA,"26 27 29",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-18 11:42:40",1,NA,"1 9 8",NA,"4 7",NA,"2016-Oct-18 11:48:55",5,3,3,6,5,"2016-Oct-18 11:51:31",2,1,NA,2,1,0.619236973858464,NA,NA,3,1,NA,NA,"2016-Oct-18 09:43:35",1,"3 4 8",NA,"2016-Oct-18 12:05:35",NA,2,2,2,2,"2016-Oct-18 12:08:45",NA,NA,"media\AA_df79d63b-0aa3-4c61-a3b9-1efb008e85a7_note8_1.3gpp",NA,0.442386445074774,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.925622187720443,NA,NA,2,NA,2,2,NA,NA,1,1,NA,"2016-Oct-18 12:22:00",NA,0.961113000996414,NA,2,0.577509788999416,NA,2,1,"2016-Oct-18 12:25:29",0.733607514584945,NA,"2016-Oct-18 12:55:28",3,2,"2016-Oct-18 13:00:41","2016-Oct-18 13:31:49",9,NA,4,1,"2016-Oct-18 13:34:03",2,1,0.847219808732992,"2016-Oct-18 13:40:16",0.290164349087851,NA,4,1,NA,NA,"2016-Oct-18 13:45:20",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,6,5,NA,7,NA,5,NA,3,NA,"2016-Oct-18 13:51:16",NA,1,2,1,2,3,3,1,1,2,"2016-Oct-18 13:52:14",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 13:53:40",1,8,"Someone came t ask about a sick patient",NA,NA,1,NA,4,NA,NA,"uuid:df79d63b-0aa3-4c61-a3b9-1efb008e85a7",1610170740,"uuid:df79d63b-0aa3-4c61-a3b9-1efb008e85a7",74
"76","Oct 18, 2016 7:35:32 PM","Oct 18, 2016 8:21:36 AM","Oct 18, 2016 4:32:29 PM",8,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:03:00 AM",41024111,41024111,4,1,"2016-Oct-18 10:04:50",1,1,23,1,NA,1,NA,NA,2,0,0,1,NA,0,"11",NA,1,1,1,1,4,3,NA,2,NA,"29 30",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 10:09:09",1,NA,"1 5 6",NA,"7",NA,"2016-Oct-18 10:12:18",NA,NA,3,2,5,"2016-Oct-18 10:13:53",1,1,NA,1,2,0.0992670032678733,1,3,NA,NA,NA,NA,"2016-Oct-18 08:21:37",1,"1 3 5",NA,"2016-Oct-18 10:19:32",NA,1,2,1,1,"2016-Oct-18 10:21:11",NA,NA,"media\AA_4334ca84-d911-4fcf-aaa7-84ba9c7515da_note8_1.3gpp",NA,0.0963509525346188,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.864521167703027,NA,NA,2,NA,NA,1,NA,NA,1,1,NA,"2016-Oct-18 10:25:49",NA,0.217891421283713,2,NA,0.709356385523827,NA,1,1,"2016-Oct-18 10:27:22",0.631470566746077,NA,"2016-Oct-18 10:30:56",3,1,"2016-Oct-18 10:33:06","2016-Oct-18 10:40:30",4,NA,1,2,"2016-Oct-18 10:41:14",2,1,0.700201846838321,"2016-Oct-18 10:43:08",0.262203275248008,NA,2,1,NA,NA,"2016-Oct-18 10:45:46",NA,NA,3,1,"2",NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,5,NA,7,NA,5,NA,2,NA,"2016-Oct-18 10:49:56",NA,1,1,1,1,3,3,1,1,1,"2016-Oct-18 10:50:34",7,2,"media\AA_4334ca84-d911-4fcf-aaa7-84ba9c7515da_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"None",NA,"2016-Oct-18 10:52:02",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:4334ca84-d911-4fcf-aaa7-84ba9c7515da",1610170740,"uuid:4334ca84-d911-4fcf-aaa7-84ba9c7515da",74
