"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"184","11/30/2016 19:40","11/30/2016 10:08","11/30/2016 10:44",4,NA,NA,NA,NA,1,NA,"11/30/2016 10:08","V204102",2,33,1,NA,2,5,"I was elected by the village residents",2,"She owns a hardware shop",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,80,NA,3,2,NA,1,"They always ask me when they will ever get water in the community",0,NA,NA,0,0,0,0,0,0,1,"0",0,NA,NA,NA,1,"She fears the fellow women in the society finding out that she was beaten","I first hear from both sides then I counsel them",16,2,1,1,NA,2,2,2,2,3,7,1,NA,"uuid:85e0edb0-31b4-4c0a-bb2f-19e2ffa2ee56",1611022330,"uuid:85e0edb0-31b4-4c0a-bb2f-19e2ffa2ee56",23
"185","11/30/2016 19:40","11/30/2016 10:58","11/30/2016 11:19",4,NA,NA,NA,NA,1,NA,"11/30/2016 10:58","V204101",2,37,1,NA,2,5,"I was elected by village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,58,NA,3,2,NA,4,",0",0,NA,NA,3,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"Sometimes she fears causing the imprisonment fir by the husband","I call both of them they I counsel the couple",37,2,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:ac4776af-0e5f-4721-837a-d7e6e17e876f",1611022330,"uuid:ac4776af-0e5f-4721-837a-d7e6e17e876f",23
"186","11/30/2016 19:40","11/30/2016 11:27","11/30/2016 11:47",4,NA,NA,NA,NA,1,NA,"11/30/2016 11:28","V204103",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,15,"I was elected by village residents",2,"Farmer",NA,1,20,NA,1,30,NA,NA,NA,NA,NA,3,"0",0,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"She fears causing the husband more problems of being imprisoned","I counsel the couple",25,2,1,1,NA,2,2,1,1,2,7,1,NA,"uuid:8696479d-d38b-4d36-8888-8868290d0389",1611022330,"uuid:8696479d-d38b-4d36-8888-8868290d0389",23
"187","11/30/2016 19:40","11/30/2016 12:01","11/30/2016 12:17",4,NA,NA,NA,NA,1,NA,"11/30/2016 12:01","V204104",1,48,1,NA,2,5,"I was elected by the village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,48,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I ask her as to why she was beaten then I counsel the couple",45,1,1,1,NA,2,2,2,2,3,7,2,NA,"uuid:2062ec95-4a05-4247-be6b-7f450509aa51",1611022330,"uuid:2062ec95-4a05-4247-be6b-7f450509aa51",23
"188","11/30/2016 19:40","11/30/2016 15:02","11/30/2016 15:25",4,NA,NA,NA,NA,1,NA,"11/30/2016 15:02","V204105",2,59,1,NA,2,5,"I was elected by the village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,40,200,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"They fear exposing their family matters in public","I sit her down and ask her why she was beaten then I counsel her",50,3,1,1,NA,2,4,2,1,3,6,1,NA,"uuid:464480e7-3eb5-42cc-aa7e-3a9101a4a630",1611022330,"uuid:464480e7-3eb5-42cc-aa7e-3a9101a4a630",23
"189","11/30/2016 19:40","11/30/2016 16:04","11/30/2016 16:23",4,NA,NA,NA,NA,1,NA,"11/30/2016 16:05","V204106",2,27,1,NA,2,5,"I was appointed by the prison commissioner",2,"Works as assistant matron in prison's department",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,45,25,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"They fear being a shame in the village","I advise her t first talk to her aunties and uncles",1,3,1,1,NA,2,4,1,1,3,6,1,NA,"uuid:bc413606-7354-4960-8eee-b931459808c9",1611022330,"uuid:bc413606-7354-4960-8eee-b931459808c9",23
"190","11/30/2016 20:27","11/30/2016 16:24","11/30/2016 16:38",2,NA,NA,NA,NA,1,NA,"11/30/2016 16:24","v205172",2,43,1,NA,2,6,"I was appointed by the chairman of the village ",2,"farming and poultry ",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,30,99,NA,3,1,NA,1,"ARTs",5,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I would first talk to both patters to find out the cause of the trouble ",20,2,1,1,NA,1,4,2,2,3,7,4,NA,"uuid:f9c27118-9392-4267-a374-51eee976df61",1611022330,"uuid:f9c27118-9392-4267-a374-51eee976df61",30
"191","11/30/2016 20:28","11/30/2016 17:04","11/30/2016 17:13",2,NA,NA,NA,NA,1,NA,"11/30/2016 17:04","v205173",1,64,1,NA,2,5,"I was appointed by the people",2,"farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,134,NA,3,2,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I offer counselling and if that fails I refer the matter to the police ",64,1,1,1,NA,1,2,2,2,3,8,4,NA,"uuid:0794169d-5379-4c00-8e08-27f29455a73a",1611022330,"uuid:0794169d-5379-4c00-8e08-27f29455a73a",30
"192","11/30/2016 20:32","11/30/2016 16:02","11/30/2016 16:21",2,NA,NA,NA,NA,1,NA,"11/30/2016 16:02","v205171",1,67,1,NA,2,11,"I volunteered myself to work ",2,"farming and poultry ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,125,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I offer guidance and councelling ",67,1,1,1,NA,1,4,2,2,2,7,4,NA,"uuid:a7476879-0b4d-42dd-a9a6-ebfe4732cdce",1611022330,"uuid:a7476879-0b4d-42dd-a9a6-ebfe4732cdce",30
"193","11/30/2016 20:41","11/30/2016 15:07","11/30/2016 15:21",3,NA,NA,NA,NA,1,NA,"11/30/2016 15:06","V205143",2,48,2,NA,NA,NA,NA,NA,NA,NA,2,7,"I was voted by people",2,"Farming",NA,1,45,NA,1,5,NA,NA,NA,NA,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first ask what could be the reason why she is beaten then I can counsel them together",20,2,1,1,NA,1,1,1,1,3,7,1,NA,"uuid:057076a5-9a39-4340-b506-9cf15c8bf712",1611022330,"uuid:057076a5-9a39-4340-b506-9cf15c8bf712",27
"194","11/30/2016 20:41","11/30/2016 14:12","11/30/2016 14:30",3,NA,NA,NA,NA,1,NA,"11/30/2016 14:12","V205142",1,49,1,NA,2,6,"I was voted by people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,120,NA,4,5,NA,9,"0",0,NA,NA,9,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first meet both of them and understand the truth of the mater",49,2,1,1,NA,1,2,1,2,3,7,4,NA,"uuid:f1652b96-a270-4aa4-a629-e43347a20719",1611022330,"uuid:f1652b96-a270-4aa4-a629-e43347a20719",27
"195","12/1/2016 19:40","11/28/2016 11:20","11/28/2016 11:49",3,NA,NA,NA,NA,1,NA,"11/28/2016 11:21","V205051",2,51,1,NA,2,10,"I was voted to be the VHT by people",2,"Tailor",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,800,NA,4,3,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call both of them and counsel them",21,2,1,2,NA,1,2,1,1,3,7,1,NA,"uuid:949a33ff-ed5c-4cdc-b18b-310b871c654f",1611022330,"uuid:949a33ff-ed5c-4cdc-b18b-310b871c654f",25
"196","12/1/2016 19:40","11/28/2016 11:58","11/28/2016 12:24",3,NA,NA,NA,NA,1,NA,"11/28/2016 11:58","V205052",2,44,1,NA,2,10,"The chairman asked for volunteers and I joined",2,"Business",NA,NA,NA,NA,NA,NA,NA,1,45,NA,1,60,800,NA,4,3,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first ask for the reason why she is being beaten and then visit the household and ask the husband",20,2,1,1,NA,1,1,1,1,3,7,4,NA,"uuid:f688afdb-fa68-40a5-bb8d-67ef9f862b9f",1611022330,"uuid:f688afdb-fa68-40a5-bb8d-67ef9f862b9f",25
"197","12/1/2016 19:40","11/28/2016 12:35","11/28/2016 12:58",3,NA,NA,NA,NA,1,NA,"11/28/2016 12:35","V205053",2,42,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was voted by people",1,"Business",NA,1,30,NA,1,30,NA,NA,NA,NA,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I go and talk to both of them",25,2,1,1,NA,1,1,1,1,3,7,4,NA,"uuid:4885a7b6-8c66-4c8c-b8a6-373362f024c5",1611022330,"uuid:4885a7b6-8c66-4c8c-b8a6-373362f024c5",25
"198","12/1/2016 19:40","12/1/2016 15:20","12/1/2016 16:13",3,NA,NA,NA,NA,1,NA,"12/1/2016 15:21","V202122",2,42,1,NA,2,5,"After being trained in Naluzaale",2,"Farming and brewery",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,57,NA,2,1,NA,0,"Everyday life like how to survive economically",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I would tell her to change her ways and please her husband",42,2,1,1,NA,2,1,2,1,3,5,1,NA,"uuid:115b991b-48f0-470f-97ca-dfef3e94aa3a",1611022330,"uuid:115b991b-48f0-470f-97ca-dfef3e94aa3a",18
"199","12/1/2016 19:48","12/1/2016 15:40","12/1/2016 16:00",3,NA,NA,NA,NA,1,NA,"12/1/2016 15:40","V202123",2,61,2,NA,NA,NA,NA,NA,NA,NA,2,20,"We were elected ",2,"Farming",NA,2,1,NA,2,2,NA,NA,NA,NA,NA,5,"Fathers deny school to their children ",3,NA,NA,4,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"Sometimes the man refuses to give her money and the woman too does it have money. ","I first call Borg couples and listen to them ",61,2,1,1,NA,2,2,NA,2,2,6,1,NA,"uuid:e14fb907-be90-49f5-93f9-a93f3ba4b07d",1611022330,"uuid:e14fb907-be90-49f5-93f9-a93f3ba4b07d",18
"200","12/1/2016 20:12","12/1/2016 11:18","12/1/2016 11:29",4,NA,NA,NA,NA,1,NA,"12/1/2016 11:18","Vwweerr",2,47,2,NA,NA,NA,NA,NA,NA,NA,2,2,"I was elected by village residents",2,"She operates a shop",NA,1,15,NA,1,30,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"I first ask her why she was beaten then I counsel both of them",30,3,1,1,NA,2,2,NA,1,3,7,1,NA,"uuid:0036960a-7d7d-4353-8337-28fc4f9ae6ea",1611022330,"uuid:0036960a-7d7d-4353-8337-28fc4f9ae6ea",20
"201","12/1/2016 20:12","12/1/2016 9:53","12/1/2016 10:16",4,NA,NA,NA,NA,1,NA,"12/1/2016 9:53","V203111",1,60,1,NA,2,4,"I was appointed by the village local council committee",2,"He has a vegetable and fruits shop he operates",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,5,300,NA,3,1,NA,4,"0",0,NA,NA,2,2,0,0,0,0,0,"0",0,NA,NA,NA,1,"They fear causing imprisonment for their husbands","I first ask her to obey her husband always",30,2,2,1,NA,2,1,1,2,3,7,1,NA,"uuid:58c937e2-63a5-43db-9571-098282632bd7",1611022330,"uuid:58c937e2-63a5-43db-9571-098282632bd7",20
"202","12/1/2016 20:30","12/1/2016 11:43","12/1/2016 12:00",2,NA,NA,NA,NA,1,NA,"12/1/2016 11:43","V204133",2,50,1,NA,2,5,"Chairman called for a village meeting and he requested people to voted for four VHTs, and i happened to be part",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,31,NA,4,3,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I report the case to the chairman LC1",21,2,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:f898671b-41c4-4d0d-9ee7-95d9e3590835",1611022330,"uuid:f898671b-41c4-4d0d-9ee7-95d9e3590835",24
"203","12/2/2016 7:23","12/1/2016 11:44","12/1/2016 12:09",2,NA,NA,NA,NA,1,NA,"12/1/2016 11:44","v204132",2,30,1,NA,2,2,"I was elected by the people ",1,"retail in food stuffs",NA,NA,NA,NA,NA,NA,NA,1,15,NA,2,1,108,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I tell her to report the case to the subcounty ",9,2,1,1,NA,1,4,1,1,2,4,1,NA,"uuid:6174add9-021d-46b4-b076-bba65c6235c0",1611022330,"uuid:6174add9-021d-46b4-b076-bba65c6235c0",24
"204","12/2/2016 7:23","12/1/2016 10:58","12/1/2016 11:23",2,NA,NA,NA,NA,1,NA,"12/1/2016 10:59","v204131",2,61,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was elected bye the people ",2,"farming ",NA,1,20,NA,2,1,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,"lack of money for transport and treatment ","I first ask her why she thinks the husband is beating her and if the reason is compelling enough then I advise her to improve on her behaviour ",22,2,1,1,NA,1,4,2,1,3,8,4,NA,"uuid:7a4237fc-6ea7-4d3a-929d-1ad09904e31d",1611022330,"uuid:7a4237fc-6ea7-4d3a-929d-1ad09904e31d",24
"205","12/2/2016 18:18","12/2/2016 12:33","12/2/2016 12:51",4,NA,NA,NA,NA,1,NA,"12/2/2016 12:33","V206011",2,45,2,NA,NA,NA,NA,NA,NA,NA,2,15,"I was elected by the village residents",2,"She operates a retail shop",NA,1,5,NA,1,10,NA,NA,NA,NA,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I sit down with the couple and counsel them",28,2,1,1,NA,2,1,1,2,3,7,1,NA,"uuid:08566577-5a5e-4ce5-9b84-8f9f458b917f",1611022330,"uuid:08566577-5a5e-4ce5-9b84-8f9f458b917f",31
"206","12/2/2016 18:18","12/2/2016 13:25","12/2/2016 13:47",4,NA,NA,NA,NA,1,NA,"12/2/2016 13:25","V206012",1,53,1,NA,2,5,"I was elected by village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,7,NA,1,10,120,NA,2,1,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"They fear their husbands being imprisoned","I call both parties and counsel them",53,2,2,1,NA,1,2,2,1,2,8,NA,NA,"uuid:987fbca1-7942-4599-a8e0-62aa87a50847",1611022330,"uuid:987fbca1-7942-4599-a8e0-62aa87a50847",31
"207","12/2/2016 18:18","12/2/2016 15:07","12/2/2016 15:30",4,NA,NA,NA,NA,1,NA,"12/2/2016 15:08","V206013",2,54,1,NA,2,5,"I was elected by the village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,100,NA,2,2,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I counsel such a couple",31,2,1,1,NA,2,2,2,1,3,8,NA,NA,"uuid:b7360a64-91f7-4f5d-a921-48a18d751363",1611022330,"uuid:b7360a64-91f7-4f5d-a921-48a18d751363",31
"208","12/2/2016 18:35","12/2/2016 11:35","12/2/2016 12:02",3,NA,NA,NA,NA,1,NA,"12/2/2016 11:35","V202121",2,49,1,NA,2,5,"Village members elected me ",2,"Sells matooke",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,136,NA,3,1,NA,4,"0",0,NA,NA,3,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"They fear people to know about there family problems , so they decide to keep quiet and get tortured","I first talk to the husband but when he continues beating her , i refer her to the LC1",49,1,1,1,NA,2,2,1,1,3,5,1,NA,"uuid:d0771eb5-b2a3-4dc3-b120-32d8e21d591a",1611022330,"uuid:d0771eb5-b2a3-4dc3-b120-32d8e21d591a",18
"209","12/2/2016 19:52","12/2/2016 14:20","12/2/2016 14:52",3,NA,NA,NA,NA,1,NA,"12/2/2016 14:20","V202073",2,68,1,NA,2,6,"Selected in the village by the chairman",2,"She is a farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,40,45,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"The woman did not have money to go to the hospital","I would ask her to allow me go and help solve the issues in their family",40,2,1,2,NA,1,4,2,1,3,7,4,NA,"uuid:fa945cba-3b3a-41c6-8b81-fd745e1833b2",1611022330,"uuid:fa945cba-3b3a-41c6-8b81-fd745e1833b2",17
"210","12/2/2016 19:54","12/2/2016 14:11","12/2/2016 14:28",3,NA,NA,NA,NA,1,NA,"12/2/2016 14:11","V202071",2,39,1,NA,2,2,"I was a traditional birth attendant, so I was nominated by the villagers to start the training for the VHT",2,"Farming and teaching",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,20,39,NA,3,1,NA,0,"Family issues where child had got conflicts with the parents",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"To go to the authotity",39,2,1,1,NA,2,4,2,1,3,8,4,NA,"uuid:543022fd-15e4-474e-8bf5-6bea2424920f",1611022330,"uuid:543022fd-15e4-474e-8bf5-6bea2424920f",17
"211","12/2/2016 20:19","12/2/2016 12:40","12/2/2016 12:51",2,NA,NA,NA,NA,1,NA,"12/2/2016 12:40","v202061",1,47,1,NA,2,7,"I was elected by the village people ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,6,NA,1,30,60,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,"I refer her to the nabakyala",30,1,1,1,NA,1,2,1,1,3,1,1,NA,"uuid:b167a4f3-3182-4d3a-8ed8-c23b06f3d466",1611022330,"uuid:b167a4f3-3182-4d3a-8ed8-c23b06f3d466",16
"212","12/3/2016 13:58","12/3/2016 10:52","12/3/2016 12:18",2,NA,NA,NA,NA,1,NA,"12/3/2016 10:52","V205174",2,50,1,NA,2,7,"Training",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,120,NA,1,30,135,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Counselling",35,2,1,1,NA,2,4,2,1,3,8,4,NA,"uuid:675535f8-fc7c-4dd9-910f-c0ca220b80fb",1611022330,"uuid:675535f8-fc7c-4dd9-910f-c0ca220b80fb",30
"213","12/3/2016 13:58","12/3/2016 11:29","12/3/2016 12:17",3,NA,NA,NA,NA,1,NA,"12/3/2016 11:29","V205141",2,49,1,NA,2,6,"Training ",2,"Farmer ",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,187,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Counselling ",16,2,1,1,NA,1,4,2,2,3,8,4,NA,"uuid:19985441-30e2-4056-bec5-27f30e4104f4",1611022330,"uuid:19985441-30e2-4056-bec5-27f30e4104f4",27
"214","12/3/2016 17:57","12/3/2016 11:05","12/3/2016 11:22",2,NA,NA,NA,NA,1,NA,"12/3/2016 11:05","v202062",2,57,1,NA,2,7,"I was appointed by the village people ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,20,26,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to both the husband and the wife in order to find out the real reason behind the violence ",20,2,1,1,NA,1,4,2,1,3,7,4,NA,"uuid:300b1e15-3b6a-4454-89a9-4b6cdef0c355",1611022330,"uuid:300b1e15-3b6a-4454-89a9-4b6cdef0c355",16
"215","12/3/2016 17:57","12/3/2016 8:52","12/3/2016 10:07",3,NA,NA,NA,NA,1,NA,"12/3/2016 9:28","v202074",2,42,1,NA,2,9,"She was elected and trained to be  a VHT.",2,"Yes, she works as a CHP in Living Goods and has a chicken rearing business.",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,40,150,NA,2,2,NA,6,"Questions about access  to clean water",68,NA,NA,3,3,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Advise  the woman to realise her mistake and change for better.",30,2,1,1,NA,2,1,2,2,NA,8,NA,NA,"uuid:f95a707b-4a28-4728-b5a3-d91500a07d37",1611022330,"uuid:f95a707b-4a28-4728-b5a3-d91500a07d37",17
